Order_ID,Date,Month,Quarter,Year,Region,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Sales_Amount,Discount_Percent,Discount_Amount,Net_Sales,Cost_Price,Profit,Profit_Margin_Percent,Customer_Segment,Payment_Mode,Order_Status
ORD-1440,09-Jul-2024,Jul,Q3,2024,West,Rajasthan,Home & Kitchen,Bedsheet,Divine Casa Bedsheet,2,799,1598,20,319.6,1278.4,809.02,469.38,36.72,Premium,COD,Delivered
ORD-1441,19-Aug-2024,Aug,Q3,2024,West,Gujarat,Electronics,Mobile,OnePlus 12,5,64999,324995,0,0.0,324995.0,211590.13,113404.87,34.89,New,UPI,Delivered
ORD-1442,23-Apr-2024,Apr,Q2,2024,South,Kerala,Electronics,Tablet,Realme Pad 2,5,19999,99995,20,19999.0,79996.0,52336.59,27659.41,34.58,Regular,UPI,Delivered
ORD-1443,20-Mar-2024,Mar,Q1,2024,South,Kerala,Books,Comic,Chacha Chaudhary,2,99,198,5,9.9,188.1,125.78,62.32,33.13,Regular,UPI,Returned
ORD-1444,09-Feb-2024,Feb,Q1,2024,East,Odisha,Clothing,Kurta,Soch Embroidered Kurta,1,3499,3499,5,174.95,3324.05,2068.36,1255.69,37.78,Premium,UPI,Delivered
ORD-1445,20-Jun-2024,Jun,Q2,2024,East,Odisha,Home & Kitchen,Mixer,Lifelong Duos 500W,5,1799,8995,0,0.0,8995.0,5919.01,3075.99,34.2,Premium,UPI,Delivered
ORD-1446,12-Jun-2024,Jun,Q2,2024,South,Kerala,Sports,Football,Nivia Shinning Star,1,899,899,10,89.9,809.1,548.78,260.32,32.17,Premium,Credit Card,Delivered
ORD-1447,09-Aug-2024,Aug,Q3,2024,East,Odisha,Clothing,Jeans,Wrangler Comfort Fit,1,1999,1999,15,299.85,1699.15,1111.73,587.42,34.57,Regular,UPI,Delivered
ORD-1448,13-Sep-2024,Sep,Q3,2024,West,Rajasthan,Clothing,Jeans,Killer Regular Fit,5,1799,8995,5,449.75,8545.25,5548.19,2997.06,35.07,Premium,UPI,Delivered
ORD-1449,25-Sep-2024,Sep,Q3,2024,South,Tamil Nadu,Electronics,Tablet,OnePlus Pad,3,37999,113997,0,0.0,113997.0,71447.82,42549.18,37.32,Regular,UPI,Delivered
ORD-1450,25-Jun-2024,Jun,Q2,2024,North,Punjab,Clothing,Saree,Bandhani Print Saree,4,1599,6396,0,0.0,6396.0,4134.55,2261.45,35.36,New,UPI,Delivered
ORD-1451,20-Mar-2024,Mar,Q1,2024,North,Delhi,Electronics,Laptop,Acer Aspire 5,2,39999,79998,5,3999.9,75998.1,47181.44,28816.66,37.92,Premium,UPI,Delivered
ORD-1452,12-Jan-2024,Jan,Q1,2024,East,West Bengal,Sports,Football,Nivia Shinning Star,5,899,4495,20,899.0,3596.0,2391.42,1204.58,33.5,Regular,Credit Card,Pending
ORD-1453,21-Dec-2024,Dec,Q4,2024,North,Punjab,Sports,Cycle,Hero Sprint Cycle,3,7999,23997,0,0.0,23997.0,14964.69,9032.31,37.64,Regular,Credit Card,Delivered
ORD-1454,26-Aug-2024,Aug,Q3,2024,North,Delhi,Home & Kitchen,Bedsheet,Spaces Floral Bedsheet,1,2499,2499,0,0.0,2499.0,1593.24,905.76,36.24,New,UPI,Pending
ORD-1455,17-Sep-2024,Sep,Q3,2024,North,Punjab,Home & Kitchen,Pillow,Wakefit Hollow Fiber Pillow,1,599,599,0,0.0,599.0,378.53,220.47,36.81,New,Credit Card,Delivered
ORD-1456,21-Jan-2024,Jan,Q1,2024,South,Telangana,Books,Self-Help,Think and Grow Rich,4,249,996,0,0.0,996.0,618.62,377.38,37.89,Premium,UPI,Delivered
ORD-1457,13-Sep-2024,Sep,Q3,2024,East,West Bengal,Books,Biography,Wings of Fire (APJ Abdul Kalam),5,299,1495,5,74.75,1420.25,899.78,520.47,36.65,Regular,UPI,Delivered
ORD-1458,14-Jul-2024,Jul,Q3,2024,South,Kerala,Clothing,Jacket,Decathlon Fleece Jacket,4,1499,5996,5,299.8,5696.2,3842.57,1853.63,32.54,Regular,Credit Card,Delivered
ORD-1459,11-Mar-2024,Mar,Q1,2024,South,Tamil Nadu,Books,Comic,Chacha Chaudhary,4,99,396,0,0.0,396.0,261.11,134.89,34.06,Regular,UPI,Delivered
ORD-1460,29-Sep-2024,Sep,Q3,2024,North,Delhi,Books,Textbook,HC Verma Physics,3,799,2397,10,239.7,2157.3,1461.94,695.36,32.23,Regular,Debit Card,Delivered
ORD-1461,22-Nov-2024,Nov,Q4,2024,East,West Bengal,Clothing,T-Shirt,Adidas Solid T-Shirt,2,1299,2598,0,0.0,2598.0,1729.61,868.39,33.43,Premium,UPI,Delivered
ORD-1462,28-Apr-2024,Apr,Q2,2024,South,Tamil Nadu,Electronics,Tablet,Apple iPad Air,4,54999,219996,0,0.0,219996.0,143028.08,76967.92,34.99,Premium,Debit Card,Delivered
ORD-1463,17-Jul-2024,Jul,Q3,2024,West,Gujarat,Clothing,Jeans,Pepe Jeans Regular Fit,2,2499,4998,0,0.0,4998.0,3221.29,1776.71,35.55,New,COD,Pending
ORD-1464,23-Apr-2024,Apr,Q2,2024,South,Tamil Nadu,Electronics,Laptop,ASUS Vivobook 16,5,44999,224995,15,33749.25,191245.75,126465.41,64780.34,33.87,New,Net Banking,Delivered
ORD-1465,22-Jan-2024,Jan,Q1,2024,West,Rajasthan,Books,Biography,Playing It My Way (Sachin Tendulkar),5,599,2995,20,599.0,2396.0,1561.03,834.97,34.85,New,Debit Card,Delivered
ORD-1466,19-Aug-2024,Aug,Q3,2024,West,Maharashtra,Clothing,Jacket,Red Tape Puffer Jacket,4,3999,15996,0,0.0,15996.0,10452.78,5543.22,34.65,Regular,Credit Card,Delivered
ORD-1467,29-May-2024,May,Q2,2024,West,Gujarat,Books,Self-Help,Think and Grow Rich,2,249,498,10,49.8,448.2,285.8,162.4,36.23,New,Credit Card,Returned
ORD-1468,25-Aug-2024,Aug,Q3,2024,West,Maharashtra,Sports,Cricket Bat,SG Savage Edition,5,3499,17495,20,3499.0,13996.0,8791.15,5204.85,37.19,Regular,Credit Card,Delivered
ORD-1469,29-Oct-2024,Oct,Q4,2024,South,Kerala,Electronics,Tablet,Lenovo Tab M10,2,13999,27998,0,0.0,27998.0,17511.95,10486.05,37.45,Premium,Credit Card,Delivered
ORD-1470,28-Dec-2024,Dec,Q4,2024,West,Rajasthan,Sports,Cycle,Firefox Target 21S,4,14999,59996,20,11999.2,47996.8,30854.09,17142.71,35.72,Premium,COD,Delivered
ORD-1471,03-Dec-2024,Dec,Q4,2024,South,Tamil Nadu,Clothing,Jeans,Levis 511 Slim Fit,4,2999,11996,5,599.8,11396.2,7277.28,4118.92,36.14,Premium,UPI,Delivered
ORD-1472,01-Mar-2024,Mar,Q1,2024,South,Tamil Nadu,Electronics,Smart Watch,boAt Wave Sigma,1,1499,1499,15,224.85,1274.15,828.02,446.13,35.01,Regular,Debit Card,Delivered
ORD-1473,09-Sep-2024,Sep,Q3,2024,South,Tamil Nadu,Sports,Dumbbells,Bulfyss Hex Dumbbells 10kg,4,2199,8796,15,1319.4,7476.6,4671.11,2805.49,37.52,Premium,UPI,Delivered
ORD-1474,13-Nov-2024,Nov,Q4,2024,South,Tamil Nadu,Clothing,Jeans,Levis 511 Slim Fit,3,2999,8997,0,0.0,8997.0,5656.62,3340.38,37.13,Regular,Credit Card,Delivered
ORD-1475,18-Jun-2024,Jun,Q2,2024,North,Delhi,Electronics,Earphones,Sony WH-CH520,2,4490,8980,5,449.0,8531.0,5602.01,2928.99,34.33,Premium,Credit Card,Delivered
ORD-1476,31-Mar-2024,Mar,Q1,2024,West,Rajasthan,Sports,Yoga Mat,Kore Exercise Yoga Mat,1,399,399,5,19.95,379.05,242.35,136.7,36.06,New,Net Banking,Delivered
ORD-1477,08-Oct-2024,Oct,Q4,2024,North,Punjab,Home & Kitchen,Cooker,Hawkins Classic 3L,3,1499,4497,10,449.7,4047.3,2637.31,1409.99,34.84,Regular,Credit Card,Delivered
ORD-1478,25-Feb-2024,Feb,Q1,2024,North,Punjab,Sports,Yoga Mat,OJS Premium Yoga Mat,5,599,2995,10,299.5,2695.5,1713.2,982.3,36.44,Regular,Credit Card,Returned
ORD-1479,10-Nov-2024,Nov,Q4,2024,West,Rajasthan,Home & Kitchen,Lamp,Wipro Smart LED Lamp,5,899,4495,5,224.75,4270.25,2829.11,1441.14,33.75,New,UPI,Delivered
ORD-1480,16-Nov-2024,Nov,Q4,2024,North,UP,Clothing,Jacket,Fort Collins Bomber,4,2299,9196,0,0.0,9196.0,5885.69,3310.31,36.0,Regular,Credit Card,Delivered
ORD-1481,13-Apr-2024,Apr,Q2,2024,East,Odisha,Electronics,Tablet,Lenovo Tab M10,5,13999,69995,20,13999.0,55996.0,35805.83,20190.17,36.06,Regular,Credit Card,Delivered
ORD-1482,18-Oct-2024,Oct,Q4,2024,North,Delhi,Clothing,Saree,Chanderi Cotton Saree,4,1899,7596,15,1139.4,6456.6,4311.95,2144.65,33.22,Premium,Credit Card,Delivered
ORD-1483,01-Oct-2024,Oct,Q4,2024,East,Odisha,Home & Kitchen,Mixer,Sujata Super 900W,3,5499,16497,10,1649.7,14847.3,9699.9,5147.4,34.67,Regular,Credit Card,Delivered
ORD-1484,30-Jun-2024,Jun,Q2,2024,North,Delhi,Books,Novel,It Ends With Us,4,349,1396,20,279.2,1116.8,748.86,367.94,32.95,Regular,UPI,Delivered
ORD-1485,06-Jun-2024,Jun,Q2,2024,East,Bihar,Electronics,Tablet,OnePlus Pad,1,37999,37999,15,5699.85,32299.15,21725.15,10574.0,32.74,Regular,Net Banking,Delivered
ORD-1486,25-Sep-2024,Sep,Q3,2024,East,West Bengal,Electronics,Tablet,Apple iPad Air,2,54999,109998,0,0.0,109998.0,71127.62,38870.38,35.34,Regular,Credit Card,Delivered
ORD-1487,07-Apr-2024,Apr,Q2,2024,East,Odisha,Sports,Yoga Mat,VIFITKIT Yoga Mat,2,499,998,0,0.0,998.0,667.99,330.01,33.07,New,Credit Card,Delivered
ORD-1488,19-Jan-2024,Jan,Q1,2024,West,Gujarat,Sports,Cricket Bat,MRF Genius Grand Edition,3,4999,14997,0,0.0,14997.0,9916.36,5080.64,33.88,Regular,UPI,Delivered
ORD-1489,24-Jan-2024,Jan,Q1,2024,North,UP,Books,Novel,Midnight Library,3,329,987,5,49.35,937.65,599.4,338.25,36.07,Regular,UPI,Delivered
ORD-1490,13-Aug-2024,Aug,Q3,2024,North,Punjab,Clothing,Jeans,Wrangler Comfort Fit,1,1999,1999,0,0.0,1999.0,1354.32,644.68,32.25,Regular,UPI,Delivered
ORD-1491,08-Oct-2024,Oct,Q4,2024,East,Odisha,Clothing,Saree,Bandhani Print Saree,2,1599,3198,0,0.0,3198.0,1996.43,1201.57,37.57,Premium,UPI,Delivered
ORD-1492,07-Mar-2024,Mar,Q1,2024,North,Punjab,Electronics,Mobile,Redmi Note 13,1,17999,17999,0,0.0,17999.0,11619.94,6379.06,35.44,Regular,Credit Card,Delivered
ORD-1493,19-Dec-2024,Dec,Q4,2024,West,Rajasthan,Books,Self-Help,Rich Dad Poor Dad,2,349,698,20,139.6,558.4,348.84,209.56,37.53,New,Debit Card,Delivered
ORD-1494,17-Feb-2024,Feb,Q1,2024,West,Maharashtra,Home & Kitchen,Bedsheet,Story@Home Double Bedsheet,4,999,3996,5,199.8,3796.2,2569.45,1226.75,32.32,Regular,Net Banking,Delivered
ORD-1495,05-Jul-2024,Jul,Q3,2024,West,Maharashtra,Books,Self-Help,Think and Grow Rich,4,249,996,0,0.0,996.0,621.43,374.57,37.61,Regular,Credit Card,Delivered
ORD-1496,24-May-2024,May,Q2,2024,East,Bihar,Sports,Football,Puma Spin Ball,1,999,999,10,99.9,899.1,601.55,297.55,33.09,Premium,UPI,Delivered
ORD-1497,03-Jun-2024,Jun,Q2,2024,West,Gujarat,Sports,Dumbbells,Kore Steel Dumbbells 10kg,5,1499,7495,5,374.75,7120.25,4648.65,2471.6,34.71,New,UPI,Delivered
ORD-1498,21-Dec-2024,Dec,Q4,2024,West,Gujarat,Sports,Yoga Mat,Strauss Eco Friendly,2,899,1798,0,0.0,1798.0,1186.24,611.76,34.02,Regular,COD,Delivered
ORD-1499,06-Sep-2024,Sep,Q3,2024,North,UP,Sports,Dumbbells,Cockatoo Rubber Dumbbells 5kg,5,1299,6495,0,0.0,6495.0,4347.24,2147.76,33.07,Regular,COD,Delivered
ORD-1500,25-Feb-2024,Feb,Q1,2024,West,Gujarat,Home & Kitchen,Mixer,Prestige Iris 750W,2,3999,7998,0,0.0,7998.0,5384.54,2613.46,32.68,New,Credit Card,Delivered
ORD-1501,16-Mar-2024,Mar,Q1,2024,South,Kerala,Sports,Yoga Mat,OJS Premium Yoga Mat,5,599,2995,15,449.25,2545.75,1608.25,937.5,36.83,Premium,UPI,Delivered
ORD-1502,13-Dec-2024,Dec,Q4,2024,East,Odisha,Books,Novel,Midnight Library,1,329,329,20,65.8,263.2,169.57,93.63,35.57,Regular,UPI,Delivered
ORD-1503,08-Oct-2024,Oct,Q4,2024,North,Delhi,Sports,Yoga Mat,Kore Exercise Yoga Mat,3,399,1197,0,0.0,1197.0,759.04,437.96,36.59,Premium,UPI,Delivered
ORD-1504,14-Jul-2024,Jul,Q3,2024,West,Gujarat,Home & Kitchen,Pillow,Kurlon Memory Foam Pillow,2,1299,2598,15,389.7,2208.3,1387.57,820.73,37.17,Regular,Net Banking,Delivered
ORD-1505,01-Aug-2024,Aug,Q3,2024,South,Kerala,Clothing,Jeans,Levis 511 Slim Fit,1,2999,2999,0,0.0,2999.0,1885.29,1113.71,37.14,New,Credit Card,Pending
ORD-1506,10-Mar-2024,Mar,Q1,2024,North,Delhi,Home & Kitchen,Lamp,Syska LED Bulb,4,199,796,0,0.0,796.0,515.22,280.78,35.27,Regular,Net Banking,Delivered
ORD-1507,25-Apr-2024,Apr,Q2,2024,South,Kerala,Sports,Cricket Bat,DSC Condor,4,1999,7996,5,399.8,7596.2,5034.21,2561.99,33.73,Regular,COD,Delivered
ORD-1508,18-Jan-2024,Jan,Q1,2024,North,UP,Home & Kitchen,Bedsheet,Bombay Dyeing Cotton Bedsheet,5,1499,7495,15,1124.25,6370.75,4317.48,2053.27,32.23,Regular,Debit Card,Delivered
ORD-1509,23-May-2024,May,Q2,2024,West,Rajasthan,Electronics,Smart Watch,Apple Watch SE,1,27900,27900,5,1395.0,26505.0,17184.44,9320.56,35.17,Premium,COD,Delivered
ORD-1510,20-Nov-2024,Nov,Q4,2024,East,Bihar,Electronics,Tablet,Realme Pad 2,1,19999,19999,15,2999.85,16999.15,11002.57,5996.58,35.28,New,Credit Card,Delivered
ORD-1511,29-Jun-2024,Jun,Q2,2024,East,Odisha,Clothing,T-Shirt,US Polo Assn T-Shirt,3,1199,3597,5,179.85,3417.15,2131.23,1285.92,37.63,Regular,UPI,Delivered
ORD-1512,29-May-2024,May,Q2,2024,North,Punjab,Home & Kitchen,Mixer,Lifelong Duos 500W,5,1799,8995,0,0.0,8995.0,6036.43,2958.57,32.89,Regular,UPI,Delivered
ORD-1513,11-May-2024,May,Q2,2024,North,UP,Electronics,Smart Watch,Fire-Boltt Gladiator,5,2499,12495,0,0.0,12495.0,8241.07,4253.93,34.05,Regular,UPI,Delivered
ORD-1514,30-Apr-2024,Apr,Q2,2024,West,Maharashtra,Sports,Cricket Bat,SS Ton Reserve,1,5999,5999,0,0.0,5999.0,3933.74,2065.26,34.43,Premium,Net Banking,Delivered
ORD-1515,30-Jul-2024,Jul,Q3,2024,West,Maharashtra,Home & Kitchen,Cooker,Prestige Popular 5L,5,1899,9495,10,949.5,8545.5,5326.06,3219.44,37.67,Regular,Debit Card,Delivered
ORD-1516,25-Aug-2024,Aug,Q3,2024,West,Gujarat,Books,Biography,Playing It My Way (Sachin Tendulkar),2,599,1198,10,119.8,1078.2,712.7,365.5,33.9,Regular,UPI,Delivered
ORD-1517,10-Aug-2024,Aug,Q3,2024,North,Punjab,Home & Kitchen,Lamp,Syska Table Lamp,5,1199,5995,0,0.0,5995.0,3751.92,2243.08,37.42,Regular,UPI,Delivered
ORD-1518,08-Nov-2024,Nov,Q4,2024,East,Odisha,Books,Self-Help,Atomic Habits,3,450,1350,10,135.0,1215.0,786.91,428.09,35.23,Premium,UPI,Delivered
ORD-1519,09-Apr-2024,Apr,Q2,2024,East,Bihar,Clothing,Saree,Bandhani Print Saree,1,1599,1599,0,0.0,1599.0,1071.17,527.83,33.01,Regular,UPI,Delivered
ORD-1520,16-Aug-2024,Aug,Q3,2024,East,West Bengal,Books,Self-Help,The Psychology of Money,1,399,399,0,0.0,399.0,262.21,136.79,34.28,Regular,Credit Card,Returned
ORD-1521,21-Apr-2024,Apr,Q2,2024,North,UP,Electronics,Mobile,Realme 12 Pro,2,24999,49998,10,4999.8,44998.2,29671.08,15327.12,34.06,New,Credit Card,Pending
ORD-1522,26-Feb-2024,Feb,Q1,2024,South,Kerala,Books,Biography,Wings of Fire (APJ Abdul Kalam),4,299,1196,5,59.8,1136.2,756.89,379.31,33.38,Premium,Credit Card,Delivered
ORD-1523,11-May-2024,May,Q2,2024,South,Tamil Nadu,Books,Novel,Silent Patient,4,399,1596,10,159.6,1436.4,976.4,460.0,32.02,Regular,Debit Card,Delivered
ORD-1524,05-Feb-2024,Feb,Q1,2024,West,Maharashtra,Sports,Dumbbells,Kore Steel Dumbbells 10kg,4,1499,5996,0,0.0,5996.0,3769.28,2226.72,37.14,Premium,UPI,Delivered
ORD-1525,14-Aug-2024,Aug,Q3,2024,East,West Bengal,Electronics,Mobile,Apple iPhone 15,5,72999,364995,5,18249.75,346745.25,231152.25,115593.0,33.34,Regular,Credit Card,Delivered
ORD-1526,01-Jan-2024,Jan,Q1,2024,North,UP,Home & Kitchen,Bedsheet,Portico New York Bedsheet,3,1999,5997,10,599.7,5397.3,3532.42,1864.88,34.55,Regular,COD,Delivered
ORD-1527,11-Aug-2024,Aug,Q3,2024,West,Rajasthan,Electronics,Smart Watch,Fire-Boltt Gladiator,1,2499,2499,10,249.9,2249.1,1523.2,725.9,32.28,Premium,Credit Card,Delivered
ORD-1528,02-Jul-2024,Jul,Q3,2024,East,Bihar,Books,Biography,Wings of Fire (APJ Abdul Kalam),1,299,299,10,29.9,269.1,175.47,93.63,34.79,New,UPI,Delivered
ORD-1529,28-May-2024,May,Q2,2024,South,Tamil Nadu,Sports,Cricket Bat,Spartan MSD Warrior,2,2499,4998,5,249.9,4748.1,3142.07,1606.03,33.82,New,Credit Card,Delivered
ORD-1530,13-Feb-2024,Feb,Q1,2024,West,Rajasthan,Clothing,Jeans,Levis 511 Slim Fit,2,2999,5998,0,0.0,5998.0,3977.78,2020.22,33.68,Regular,Credit Card,Delivered
ORD-1531,03-Oct-2024,Oct,Q4,2024,East,Odisha,Sports,Dumbbells,Aurion PVC Dumbbells 5kg,1,599,599,10,59.9,539.1,336.06,203.04,37.66,Premium,UPI,Delivered
ORD-1532,30-Nov-2024,Nov,Q4,2024,West,Rajasthan,Sports,Football,Puma Spin Ball,2,999,1998,0,0.0,1998.0,1243.18,754.82,37.78,Regular,Credit Card,Delivered
ORD-1533,12-Nov-2024,Nov,Q4,2024,North,Delhi,Clothing,T-Shirt,Adidas Solid T-Shirt,1,1299,1299,5,64.95,1234.05,825.88,408.17,33.08,Regular,Credit Card,Delivered
ORD-1534,02-Feb-2024,Feb,Q1,2024,North,Delhi,Home & Kitchen,Pillow,Wakefit Hollow Fiber Pillow,2,599,1198,0,0.0,1198.0,800.58,397.42,33.17,Regular,Debit Card,Pending
ORD-1535,13-Dec-2024,Dec,Q4,2024,West,Gujarat,Electronics,Smart Watch,Apple Watch SE,2,27900,55800,10,5580.0,50220.0,33656.72,16563.28,32.98,Premium,Debit Card,Delivered
ORD-1536,20-Jun-2024,Jun,Q2,2024,North,Delhi,Books,Textbook,Indian Polity by Laxmikanth,2,749,1498,10,149.8,1348.2,880.65,467.55,34.68,Regular,COD,Delivered
ORD-1537,21-Feb-2024,Feb,Q1,2024,West,Maharashtra,Electronics,Earphones,boAt Rockerz 255,1,1299,1299,0,0.0,1299.0,819.36,479.64,36.92,Regular,Credit Card,Returned
ORD-1538,01-Aug-2024,Aug,Q3,2024,West,Rajasthan,Clothing,Jeans,Pepe Jeans Regular Fit,3,2499,7497,20,1499.4,5997.6,3880.6,2117.0,35.3,Regular,UPI,Delivered
ORD-1539,01-Nov-2024,Nov,Q4,2024,South,Telangana,Home & Kitchen,Pillow,Sleepwell Fiber Pillow,3,499,1497,10,149.7,1347.3,869.18,478.12,35.49,Regular,UPI,Pending
ORD-1540,18-Feb-2024,Feb,Q1,2024,East,Bihar,Sports,Football,Cosco Milano,2,799,1598,5,79.9,1518.1,946.06,572.04,37.68,Regular,UPI,Delivered
ORD-1541,30-Aug-2024,Aug,Q3,2024,West,Maharashtra,Clothing,T-Shirt,Puma Men T-Shirt,3,999,2997,5,149.85,2847.15,1801.04,1046.11,36.74,Regular,Credit Card,Returned
ORD-1542,20-Aug-2024,Aug,Q3,2024,North,Delhi,Electronics,Smart Watch,Fire-Boltt Gladiator,2,2499,4998,0,0.0,4998.0,3244.22,1753.78,35.09,Regular,Net Banking,Delivered
ORD-1543,30-Oct-2024,Oct,Q4,2024,East,Odisha,Clothing,Saree,Banarasi Silk Saree,1,6499,6499,10,649.9,5849.1,3706.38,2142.72,36.63,Regular,UPI,Delivered
ORD-1544,22-Apr-2024,Apr,Q2,2024,North,Punjab,Sports,Dumbbells,Aurion PVC Dumbbells 5kg,4,599,2396,0,0.0,2396.0,1516.6,879.4,36.7,Premium,UPI,Delivered
ORD-1545,22-Aug-2024,Aug,Q3,2024,South,Telangana,Books,Self-Help,The Psychology of Money,3,399,1197,0,0.0,1197.0,744.45,452.55,37.81,Regular,UPI,Delivered
ORD-1546,26-Aug-2024,Aug,Q3,2024,West,Gujarat,Clothing,Saree,Banarasi Silk Saree,3,6499,19497,0,0.0,19497.0,13011.77,6485.23,33.26,Premium,Credit Card,Delivered
ORD-1547,10-Oct-2024,Oct,Q4,2024,South,Tamil Nadu,Home & Kitchen,Pillow,Recron Certified Pillow,2,399,798,15,119.7,678.3,454.61,223.69,32.98,Regular,Debit Card,Delivered
ORD-1548,06-May-2024,May,Q2,2024,South,Kerala,Home & Kitchen,Pillow,Kurlon Memory Foam Pillow,5,1299,6495,0,0.0,6495.0,4382.99,2112.01,32.52,New,UPI,Delivered
ORD-1549,28-Aug-2024,Aug,Q3,2024,North,Punjab,Sports,Dumbbells,Bulfyss Hex Dumbbells 10kg,1,2199,2199,15,329.85,1869.15,1214.42,654.73,35.03,Regular,Debit Card,Delivered
ORD-1550,27-Jul-2024,Jul,Q3,2024,South,Tamil Nadu,Books,Self-Help,The Psychology of Money,1,399,399,0,0.0,399.0,258.87,140.13,35.12,Regular,Debit Card,Returned
ORD-1551,25-Oct-2024,Oct,Q4,2024,North,Punjab,Home & Kitchen,Cooker,Butterfly Cordial 5L,2,2199,4398,10,439.8,3958.2,2602.95,1355.25,34.24,Premium,UPI,Delivered
ORD-1552,16-Jul-2024,Jul,Q3,2024,East,Bihar,Electronics,Tablet,OnePlus Pad,3,37999,113997,20,22799.4,91197.6,59690.08,31507.52,34.55,Regular,Credit Card,Delivered
ORD-1553,20-Jun-2024,Jun,Q2,2024,North,UP,Books,Novel,The Alchemist,4,299,1196,10,119.6,1076.4,697.42,378.98,35.21,Regular,UPI,Delivered
ORD-1554,26-Dec-2024,Dec,Q4,2024,North,UP,Clothing,Jeans,Wrangler Comfort Fit,2,1999,3998,20,799.6,3198.4,2004.8,1193.6,37.32,Regular,COD,Delivered
ORD-1555,25-Dec-2024,Dec,Q4,2024,South,Telangana,Clothing,Saree,Chanderi Cotton Saree,3,1899,5697,20,1139.4,4557.6,3011.72,1545.88,33.92,Regular,UPI,Delivered
ORD-1556,05-Sep-2024,Sep,Q3,2024,North,Punjab,Sports,Cycle,Hercules Roadeo,4,9999,39996,10,3999.6,35996.4,24045.39,11951.01,33.2,New,Debit Card,Pending
ORD-1557,03-Feb-2024,Feb,Q1,2024,South,Kerala,Electronics,Mobile,Redmi Note 13,2,17999,35998,5,1799.9,34198.1,23169.06,11029.04,32.25,Regular,UPI,Delivered
ORD-1558,16-Mar-2024,Mar,Q1,2024,West,Maharashtra,Clothing,Jacket,Wildcraft Windcheater,3,1999,5997,10,599.7,5397.3,3660.31,1736.99,32.18,Regular,UPI,Delivered
ORD-1559,15-Aug-2024,Aug,Q3,2024,North,Punjab,Clothing,T-Shirt,Puma Men T-Shirt,2,999,1998,20,399.6,1598.4,1052.83,545.57,34.13,Regular,UPI,Delivered
ORD-1560,16-Jun-2024,Jun,Q2,2024,West,Rajasthan,Sports,Cycle,Leader Scout 26T,4,6499,25996,5,1299.8,24696.2,16152.18,8544.02,34.6,New,UPI,Delivered
ORD-1561,26-Apr-2024,Apr,Q2,2024,West,Gujarat,Books,Novel,To Kill a Mockingbird,3,399,1197,5,59.85,1137.15,736.14,401.01,35.26,Regular,COD,Delivered
ORD-1562,26-May-2024,May,Q2,2024,South,Tamil Nadu,Clothing,Jeans,Pepe Jeans Regular Fit,1,2499,2499,0,0.0,2499.0,1698.39,800.61,32.04,Regular,UPI,Delivered
ORD-1563,15-Apr-2024,Apr,Q2,2024,North,UP,Books,Self-Help,The Psychology of Money,3,399,1197,15,179.55,1017.45,663.78,353.67,34.76,Regular,UPI,Returned
ORD-1564,26-Jul-2024,Jul,Q3,2024,West,Maharashtra,Home & Kitchen,Bedsheet,Portico New York Bedsheet,1,1999,1999,20,399.8,1599.2,1085.11,514.09,32.15,Regular,Debit Card,Delivered
ORD-1565,28-May-2024,May,Q2,2024,South,Telangana,Home & Kitchen,Bedsheet,Bombay Dyeing Cotton Bedsheet,4,1499,5996,0,0.0,5996.0,3767.68,2228.32,37.16,Regular,UPI,Delivered
ORD-1566,22-Apr-2024,Apr,Q2,2024,West,Gujarat,Electronics,Tablet,Apple iPad Air,5,54999,274995,5,13749.75,261245.25,171117.18,90128.07,34.5,Regular,COD,Delivered
ORD-1567,12-Jan-2024,Jan,Q1,2024,North,UP,Home & Kitchen,Mixer,Sujata Super 900W,4,5499,21996,5,1099.8,20896.2,13570.58,7325.62,35.06,Premium,Credit Card,Delivered
ORD-1568,07-Dec-2024,Dec,Q4,2024,East,Odisha,Clothing,Kurta,Biba Printed Kurta,4,2199,8796,10,879.6,7916.4,4913.96,3002.44,37.93,Regular,UPI,Delivered
ORD-1569,14-Oct-2024,Oct,Q4,2024,North,Delhi,Home & Kitchen,Lamp,IKEA FADO Table Lamp,3,1499,4497,0,0.0,4497.0,3005.53,1491.47,33.17,New,UPI,Returned
ORD-1570,12-Mar-2024,Mar,Q1,2024,North,Delhi,Clothing,Saree,Georgette Partywear Saree,5,2499,12495,10,1249.5,11245.5,7016.82,4228.68,37.6,New,Debit Card,Delivered
ORD-1571,28-Jul-2024,Jul,Q3,2024,East,Odisha,Clothing,Jacket,Fort Collins Bomber,5,2299,11495,0,0.0,11495.0,7264.33,4230.67,36.8,Premium,UPI,Delivered
ORD-1572,03-Jun-2024,Jun,Q2,2024,East,Odisha,Sports,Dumbbells,Kore Steel Dumbbells 10kg,1,1499,1499,0,0.0,1499.0,943.23,555.77,37.08,Regular,Credit Card,Delivered
ORD-1573,04-Mar-2024,Mar,Q1,2024,East,Odisha,Clothing,Kurta,W Women Kurta,1,1499,1499,0,0.0,1499.0,998.16,500.84,33.41,Regular,COD,Delivered
ORD-1574,04-Jul-2024,Jul,Q3,2024,West,Rajasthan,Home & Kitchen,Bedsheet,Story@Home Double Bedsheet,1,999,999,10,99.9,899.1,585.09,314.01,34.92,Regular,Net Banking,Delivered
